datetime,time,o,c,h,l,volumn
2017/09/12 00:00:00,2017-09-11T16:00:00,1.19633,1.19678,1.19785,1.19263,405098
2017/09/13 00:00:00,2017-09-12T16:00:00,1.19679,1.18985,1.19952,1.18843,428423
2017/09/14 00:00:00,2017-09-13T16:00:00,1.18985,1.18859,1.191,1.18379,514203
2017/09/14 00:00:00,2017-09-13T16:00:00,1.18985,1.18859,1.191,1.18379,514203
2017/09/15 00:00:00,2017-09-14T16:00:00,1.1886,1.19583,1.19876,1.18745,543174
2017/09/16 00:00:00,2017-09-15T16:00:00,1.19584,1.19467,1.19715,1.19294,63668
2017/09/18 00:00:00,2017-09-17T16:00:00,1.19317,1.19395,1.19697,1.19148,333350
2017/09/19 00:00:00,2017-09-18T16:00:00,1.19396,1.19808,1.20067,1.19221,476490
2017/09/20 00:00:00,2017-09-19T16:00:00,1.19806,1.19976,1.20223,1.19602,403084
2017/09/21 00:00:00,2017-09-20T16:00:00,1.19975,1.19467,1.20347,1.18613,603344
2017/09/22 00:00:00,2017-09-21T16:00:00,1.19466,1.19688,1.20048,1.19278,423634
2017/09/23 00:00:00,2017-09-22T16:00:00,1.19689,1.19481,1.19703,1.19369,69779
2017/09/25 00:00:00,2017-09-24T16:00:00,1.19041,1.18512,1.1937,1.18495,384945
2017/09/26 00:00:00,2017-09-25T16:00:00,1.18511,1.17704,1.18617,1.17641,416325
2017/09/27 00:00:00,2017-09-26T16:00:00,1.17703,1.17466,1.18109,1.17169,482055
2017/09/28 00:00:00,2017-09-27T16:00:00,1.17467,1.17768,1.18045,1.17209,493856
2017/09/29 00:00:00,2017-09-28T16:00:00,1.17767,1.18129,1.18328,1.17723,414365
2017/09/30 00:00:00,2017-09-29T16:00:00,1.18128,1.18149,1.18264,1.17992,77853
2017/10/02 00:00:00,2017-10-01T16:00:00,1.17924,1.17443,1.18156,1.173,318823
2017/10/03 00:00:00,2017-10-02T16:00:00,1.17444,1.17588,1.17738,1.16961,364740
2017/10/04 00:00:00,2017-10-03T16:00:00,1.17589,1.17613,1.17888,1.17352,356293
2017/10/04 00:00:00,2017-10-03T16:00:00,1.17589,1.17613,1.17888,1.17352,356293
2017/10/05 00:00:00,2017-10-04T16:00:00,1.17612,1.17054,1.17793,1.17027,346552
2017/10/06 00:00:00,2017-10-05T16:00:00,1.17055,1.17329,1.1739,1.16692,421081
2017/10/07 00:00:00,2017-10-06T16:00:00,1.17328,1.17349,1.17378,1.17229,58218
2017/10/09 00:00:00,2017-10-08T16:00:00,1.17363,1.17429,1.17483,1.17195,141702
2017/10/10 00:00:00,2017-10-09T16:00:00,1.17428,1.1804,1.18183,1.17388,325278
2017/10/11 00:00:00,2017-10-10T16:00:00,1.1804,1.18471,1.18587,1.17952,367269
2017/10/12 00:00:00,2017-10-11T16:00:00,1.18472,1.18404,1.188,1.18287,314773
2017/10/13 00:00:00,2017-10-12T16:00:00,1.18405,1.18366,1.18753,1.18054,352391
2017/10/14 00:00:00,2017-10-13T16:00:00,1.18364,1.18205,1.1849,1.18106,63607
2017/10/16 00:00:00,2017-10-15T16:00:00,1.1815,1.1809,1.182,1.17803,176831
2017/10/17 00:00:00,2017-10-16T16:00:00,1.1809,1.17535,1.18121,1.1736,272679
2017/10/18 00:00:00,2017-10-17T16:00:00,1.17536,1.17733,1.17811,1.173,246282
2017/10/19 00:00:00,2017-10-18T16:00:00,1.17734,1.18425,1.18582,1.17679,313619
2017/10/20 00:00:00,2017-10-19T16:00:00,1.18424,1.17696,1.18583,1.17623,326244
2017/10/21 00:00:00,2017-10-20T16:00:00,1.17697,1.17795,1.17893,1.1766,62867
2017/10/23 00:00:00,2017-10-22T16:00:00,1.17608,1.17606,1.17775,1.17331,187751
2017/10/24 00:00:00,2017-10-23T16:00:00,1.17607,1.1766,1.17774,1.17247,247162
2017/10/24 00:00:00,2017-10-23T16:00:00,1.17607,1.1766,1.17774,1.17247,247162
2017/10/25 00:00:00,2017-10-24T16:00:00,1.17659,1.18029,1.18175,1.17529,358338
2017/10/26 00:00:00,2017-10-25T16:00:00,1.1803,1.16995,1.18369,1.16884,408860
2017/10/27 00:00:00,2017-10-26T16:00:00,1.16994,1.15805,1.17013,1.1574,446921
2017/10/28 00:00:00,2017-10-27T16:00:00,1.15806,1.16096,1.16116,1.15778,55174
2017/10/29 23:00:00,2017-10-29T16:00:00,1.16095,1.16274,1.16423,1.15938,204664
2017/10/30 23:00:00,2017-10-30T16:00:00,1.16273,1.16485,1.16615,1.1622,259954
2017/10/31 23:00:00,2017-10-31T16:00:00,1.16484,1.16174,1.16587,1.16062,279854
2017/11/01 23:00:00,2017-11-01T16:00:00,1.16175,1.16723,1.16877,1.16103,422955
2017/11/02 23:00:00,2017-11-02T16:00:00,1.16722,1.16162,1.16919,1.16026,324787
2017/11/03 23:00:00,2017-11-03T16:00:00,1.16161,1.16091,1.16197,1.1599,47871
2017/11/05 23:00:00,2017-11-05T16:00:00,1.16163,1.1585,1.16245,1.15803,198774
2017/11/06 23:00:00,2017-11-06T16:00:00,1.15851,1.15752,1.16171,1.15538,270893
2017/11/07 23:00:00,2017-11-07T16:00:00,1.15753,1.15854,1.16115,1.15637,245521
2017/11/08 23:00:00,2017-11-08T16:00:00,1.15853,1.16241,1.16445,1.1579,273271
2017/11/09 23:00:00,2017-11-09T16:00:00,1.16242,1.16613,1.16782,1.16229,276239
2017/11/10 23:00:00,2017-11-10T16:00:00,1.16614,1.16646,1.16693,1.16505,44413
2017/11/12 23:00:00,2017-11-12T16:00:00,1.16558,1.16647,1.16755,1.16374,141768
2017/11/13 23:00:00,2017-11-13T16:00:00,1.16648,1.17555,1.17644,1.1655,226172
2017/11/14 23:00:00,2017-11-14T16:00:00,1.17556,1.18009,1.18613,1.17512,380387
2017/11/15 23:00:00,2017-11-15T16:00:00,1.18008,1.17734,1.18039,1.17563,307012
2017/11/16 23:00:00,2017-11-16T16:00:00,1.17736,1.17809,1.18222,1.17593,292645
2017/11/17 23:00:00,2017-11-17T16:00:00,1.1781,1.17907,1.18063,1.17763,59070
2017/11/19 23:00:00,2017-11-19T16:00:00,1.17878,1.17482,1.18089,1.17223,266974
2017/11/20 23:00:00,2017-11-20T16:00:00,1.17481,1.17253,1.17581,1.17128,286832
2017/11/21 23:00:00,2017-11-21T16:00:00,1.17254,1.17861,1.17972,1.17239,275185
2017/11/22 23:00:00,2017-11-22T16:00:00,1.17863,1.18432,1.18562,1.17833,227776
2017/11/23 23:00:00,2017-11-23T16:00:00,1.18433,1.19343,1.19386,1.18366,247408
2017/11/24 23:00:00,2017-11-24T16:00:00,1.19344,1.19302,1.19447,1.19228,55422
2017/11/26 23:00:00,2017-11-26T16:00:00,1.19414,1.19189,1.19614,1.19118,212036
2017/11/27 23:00:00,2017-11-27T16:00:00,1.1919,1.18698,1.19265,1.1864,289845
2017/11/28 23:00:00,2017-11-28T16:00:00,1.18695,1.18496,1.18856,1.1817,397100
2017/11/29 23:00:00,2017-11-29T16:00:00,1.18497,1.19227,1.19312,1.18089,344294
2017/11/30 23:00:00,2017-11-30T16:00:00,1.19226,1.1865,1.19407,1.18507,433896
2017/12/01 23:00:00,2017-12-01T16:00:00,1.18652,1.18987,1.19349,1.18643,215376
2017/12/03 23:00:00,2017-12-03T16:00:00,1.18558,1.18497,1.1879,1.1829,265992
2017/12/04 23:00:00,2017-12-04T16:00:00,1.18496,1.18329,1.1877,1.1813,285312
2017/12/05 23:00:00,2017-12-05T16:00:00,1.18328,1.17882,1.18483,1.17854,310242
2017/12/06 23:00:00,2017-12-06T16:00:00,1.17883,1.17897,1.18092,1.17761,216545
2017/12/07 23:00:00,2017-12-07T16:00:00,1.17898,1.17509,1.18151,1.173,322512
2017/12/08 23:00:00,2017-12-08T16:00:00,1.17508,1.17739,1.17752,1.17466,49750
2017/12/10 23:00:00,2017-12-10T16:00:00,1.17641,1.17953,1.18119,1.17619,146084
2017/12/11 23:00:00,2017-12-11T16:00:00,1.17954,1.17297,1.18069,1.1722,199145
2017/12/12 23:00:00,2017-12-12T16:00:00,1.17296,1.17577,1.17712,1.17175,218386
2017/12/13 23:00:00,2017-12-13T16:00:00,1.17576,1.17777,1.18631,1.17547,451652
2017/12/14 23:00:00,2017-12-14T16:00:00,1.17776,1.17637,1.18125,1.17617,288271
2017/12/15 23:00:00,2017-12-15T16:00:00,1.17639,1.17511,1.17823,1.17489,72448
2017/12/17 23:00:00,2017-12-17T16:00:00,1.1743,1.1812,1.18347,1.17378,180899
2017/12/18 23:00:00,2017-12-18T16:00:00,1.18119,1.18098,1.1832,1.17751,245964
2017/12/19 23:00:00,2017-12-19T16:00:00,1.18095,1.18834,1.19021,1.1805,274294
2017/12/20 23:00:00,2017-12-20T16:00:00,1.18834,1.18601,1.18899,1.18492,248294
2017/12/21 23:00:00,2017-12-21T16:00:00,1.18602,1.18349,1.18792,1.18168,241554
2017/12/22 23:00:00,2017-12-22T16:00:00,1.1835,1.18626,1.18647,1.183,61071
2017/12/25 23:00:00,2017-12-25T16:00:00,1.18705,1.18655,1.18813,1.18464,96270
2017/12/26 23:00:00,2017-12-26T16:00:00,1.18653,1.18948,1.19106,1.18548,183470
2017/12/27 23:00:00,2017-12-27T16:00:00,1.18949,1.19371,1.19508,1.18842,203227
2017/12/28 23:00:00,2017-12-28T16:00:00,1.1937,1.20101,1.20118,1.19361,202406
2017/12/29 23:00:00,2017-12-29T16:00:00,1.201,1.20047,1.20257,1.19919,63231
2018/01/01 23:00:00,2018-01-01T16:00:00,1.19974,1.20445,1.20817,1.19974,192552
2018/01/02 23:00:00,2018-01-02T16:00:00,1.20446,1.20237,1.20666,1.20034,239782
2018/01/03 23:00:00,2018-01-03T16:00:00,1.20238,1.20745,1.20891,1.2001,271463
2018/01/04 23:00:00,2018-01-04T16:00:00,1.20743,1.20362,1.20832,1.20205,288943
2018/01/05 23:00:00,2018-01-05T16:00:00,1.20363,1.20317,1.20512,1.2028,44697
2018/01/07 23:00:00,2018-01-07T16:00:00,1.20271,1.19753,1.20525,1.19591,178319
2018/01/08 23:00:00,2018-01-08T16:00:00,1.19752,1.19297,1.19825,1.19155,256832
2018/01/09 23:00:00,2018-01-09T16:00:00,1.19298,1.19827,1.20185,1.19165,364414
2018/01/10 23:00:00,2018-01-10T16:00:00,1.19828,1.20492,1.20592,1.19292,432915
2018/01/11 23:00:00,2018-01-11T16:00:00,1.20491,1.21481,1.21555,1.20274,446675
2018/01/12 23:00:00,2018-01-12T16:00:00,1.2148,1.22003,1.22186,1.2122,127217
2018/01/14 23:00:00,2018-01-14T16:00:00,1.21978,1.22598,1.22969,1.21873,334609
2018/01/15 23:00:00,2018-01-15T16:00:00,1.22599,1.22294,1.22941,1.21949,419981
2018/01/16 23:00:00,2018-01-16T16:00:00,1.22293,1.22424,1.23235,1.21963,502546
2018/01/17 23:00:00,2018-01-17T16:00:00,1.22425,1.22392,1.22884,1.21652,486360
2018/01/18 23:00:00,2018-01-18T16:00:00,1.22393,1.22211,1.22958,1.22183,491508
2018/01/19 23:00:00,2018-01-19T16:00:00,1.2221,1.22168,1.22435,1.22146,81137
2018/01/21 23:00:00,2018-01-21T16:00:00,1.22725,1.22537,1.22753,1.22138,281472
2018/01/22 23:00:00,2018-01-22T16:00:00,1.22536,1.22933,1.23067,1.22228,420627
2018/01/23 23:00:00,2018-01-23T16:00:00,1.22932,1.23807,1.24025,1.22706,543728
2018/01/24 23:00:00,2018-01-24T16:00:00,1.23808,1.25041,1.25383,1.23768,809498
2018/01/25 23:00:00,2018-01-25T16:00:00,1.2504,1.24329,1.2507,1.23638,852826
2018/01/26 23:00:00,2018-01-26T16:00:00,1.2433,1.24294,1.24506,1.24058,166960
2018/01/28 23:00:00,2018-01-28T16:00:00,1.24256,1.23566,1.24337,1.23452,446520
2018/01/29 23:00:00,2018-01-29T16:00:00,1.23567,1.24103,1.24543,1.23345,609998
2018/01/30 23:00:00,2018-01-30T16:00:00,1.24104,1.24564,1.24751,1.23836,607195
2018/01/31 23:00:00,2018-01-31T16:00:00,1.24565,1.24694,1.24747,1.23851,674898
2018/02/01 23:00:00,2018-02-01T16:00:00,1.24695,1.24357,1.25232,1.2409,638408
2018/02/02 23:00:00,2018-02-02T16:00:00,1.24356,1.24573,1.24911,1.24355,203670
2018/02/04 23:00:00,2018-02-04T16:00:00,1.24383,1.24202,1.24754,1.23986,363379
2018/02/05 23:00:00,2018-02-05T16:00:00,1.24201,1.23444,1.24348,1.23139,741498
2018/02/06 23:00:00,2018-02-06T16:00:00,1.23443,1.2293,1.24065,1.22849,514657
2018/02/07 23:00:00,2018-02-07T16:00:00,1.22931,1.22601,1.2305,1.22119,741786
2018/02/08 23:00:00,2018-02-08T16:00:00,1.22598,1.22485,1.22876,1.2227,791957
2018/02/09 23:00:00,2018-02-09T16:00:00,1.22482,1.22523,1.22559,1.22054,258268
2018/02/11 23:00:00,2018-02-11T16:00:00,1.22517,1.2277,1.22988,1.22347,336828
2018/02/12 23:00:00,2018-02-12T16:00:00,1.22769,1.23581,1.23714,1.22607,461394
2018/02/13 23:00:00,2018-02-13T16:00:00,1.23582,1.24029,1.24072,1.22759,588605
2018/02/14 23:00:00,2018-02-14T16:00:00,1.2403,1.24773,1.25107,1.23846,664595
2018/02/15 23:00:00,2018-02-15T16:00:00,1.24774,1.24478,1.2556,1.24288,595649
2018/02/16 23:00:00,2018-02-16T16:00:00,1.24479,1.24111,1.24604,1.23932,123944
2018/02/18 23:00:00,2018-02-18T16:00:00,1.24054,1.2397,1.24355,1.23688,301401
2018/02/19 23:00:00,2018-02-19T16:00:00,1.23971,1.23408,1.2416,1.23197,422330
2018/02/20 23:00:00,2018-02-20T16:00:00,1.23407,1.23199,1.23581,1.22998,451197
2018/02/21 23:00:00,2018-02-21T16:00:00,1.23198,1.23219,1.23605,1.22595,546447
2018/02/22 23:00:00,2018-02-22T16:00:00,1.2322,1.22997,1.23447,1.22796,399227
2018/02/23 23:00:00,2018-02-23T16:00:00,1.22996,1.22957,1.23085,1.22848,82675
2018/02/25 23:00:00,2018-02-25T16:00:00,1.22916,1.22897,1.23554,1.22776,321690
2018/02/26 23:00:00,2018-02-26T16:00:00,1.22898,1.2239,1.23468,1.22211,438960
2018/02/27 23:00:00,2018-02-27T16:00:00,1.22388,1.2196,1.22552,1.21877,469981
2018/02/28 23:00:00,2018-02-28T16:00:00,1.21961,1.21766,1.22225,1.21545,447139
2018/03/01 23:00:00,2018-03-01T16:00:00,1.21767,1.23093,1.23332,1.21715,597928
2018/03/02 23:00:00,2018-03-02T16:00:00,1.23094,1.23198,1.23364,1.23041,120245
2018/03/04 23:00:00,2018-03-04T16:00:00,1.23181,1.23273,1.23664,1.22687,428258
2018/03/05 23:00:00,2018-03-05T16:00:00,1.23274,1.23978,1.24145,1.23202,535429
2018/03/06 23:00:00,2018-03-06T16:00:00,1.23979,1.24031,1.24459,1.23878,573280
2018/03/07 23:00:00,2018-03-07T16:00:00,1.2403,1.23279,1.24465,1.23242,582413
2018/03/08 23:00:00,2018-03-08T16:00:00,1.2328,1.23188,1.23372,1.22729,568380
2018/03/09 23:00:00,2018-03-09T16:00:00,1.23189,1.23057,1.23305,1.23023,101537
2018/03/11 23:00:00,2018-03-11T16:00:00,1.23135,1.23181,1.23412,1.22903,272509
2018/03/12 23:00:00,2018-03-12T16:00:00,1.2318,1.23982,1.24011,1.23105,402032
2018/03/13 23:00:00,2018-03-13T16:00:00,1.23981,1.23614,1.2413,1.2347,392056
2018/03/14 23:00:00,2018-03-14T16:00:00,1.23615,1.23197,1.23842,1.23189,383726
2018/03/15 23:00:00,2018-03-15T16:00:00,1.23198,1.22799,1.23365,1.22601,362676
2018/03/16 23:00:00,2018-03-16T16:00:00,1.228,1.22896,1.22958,1.22771,58195
2018/03/18 23:00:00,2018-03-18T16:00:00,1.22853,1.23281,1.23334,1.22579,321684
2018/03/19 23:00:00,2018-03-19T16:00:00,1.23281,1.22703,1.23595,1.22629,420263
2018/03/20 23:00:00,2018-03-20T16:00:00,1.22704,1.22683,1.22962,1.22395,352859
2018/03/21 23:00:00,2018-03-21T16:00:00,1.22684,1.23105,1.23888,1.2251,625004
2018/03/22 23:00:00,2018-03-22T16:00:00,1.23106,1.23587,1.23629,1.22853,518725
2018/03/23 23:00:00,2018-03-23T16:00:00,1.23588,1.23536,1.23738,1.23489,104165
2018/03/26 00:00:00,2018-03-25T16:00:00,1.23439,1.24403,1.24492,1.23428,303680
2018/03/27 00:00:00,2018-03-26T16:00:00,1.24402,1.24084,1.24768,1.2372,418957
2018/03/28 00:00:00,2018-03-27T16:00:00,1.24084,1.23495,1.2422,1.23348,437273
2018/03/29 00:00:00,2018-03-28T16:00:00,1.23497,1.2288,1.2353,1.22838,421948
2018/03/30 00:00:00,2018-03-29T16:00:00,1.22879,1.23184,1.2331,1.22854,194400
2018/03/31 00:00:00,2018-03-30T16:00:00,1.23185,1.23205,1.2329,1.23163,24623
2018/04/02 00:00:00,2018-04-01T16:00:00,1.23266,1.22879,1.23453,1.22812,164860
2018/04/02 00:00:00,2018-04-01T16:00:00,1.23266,1.22879,1.23453,1.22812,164860
2018/04/03 00:00:00,2018-04-02T16:00:00,1.2288,1.2261,1.23362,1.22537,365474
2018/04/04 00:00:00,2018-04-03T16:00:00,1.22611,1.22912,1.2315,1.22569,376838
2018/04/05 00:00:00,2018-04-04T16:00:00,1.22913,1.22291,1.2298,1.22182,363161
2018/04/06 00:00:00,2018-04-05T16:00:00,1.2229,1.2274,1.22802,1.22147,475403
2018/04/07 00:00:00,2018-04-06T16:00:00,1.22739,1.22816,1.22911,1.2266,87560
2018/04/09 00:00:00,2018-04-08T16:00:00,1.22773,1.23189,1.23308,1.22602,323493
2018/04/10 00:00:00,2018-04-09T16:00:00,1.2319,1.23372,1.23779,1.23026,431202
2018/04/11 00:00:00,2018-04-10T16:00:00,1.23373,1.2384,1.23969,1.2336,387329
2018/04/12 00:00:00,2018-04-11T16:00:00,1.23839,1.23178,1.23852,1.22992,434127
2018/04/13 00:00:00,2018-04-12T16:00:00,1.23181,1.23207,1.23462,1.23068,328978
2018/04/14 00:00:00,2018-04-13T16:00:00,1.23208,1.233,1.23445,1.23193,64764
2018/04/16 00:00:00,2018-04-15T16:00:00,1.23319,1.23729,1.23948,1.23228,252948
2018/04/17 00:00:00,2018-04-16T16:00:00,1.23735,1.23448,1.2414,1.2336,300137
2018/04/18 00:00:00,2018-04-17T16:00:00,1.23449,1.23798,1.23977,1.23376,365619
2018/04/19 00:00:00,2018-04-18T16:00:00,1.23799,1.23362,1.24005,1.23289,378428
2018/04/20 00:00:00,2018-04-19T16:00:00,1.23361,1.22818,1.23588,1.22496,411890
2018/04/21 00:00:00,2018-04-20T16:00:00,1.22817,1.22877,1.23003,1.228,51134
2018/04/23 00:00:00,2018-04-22T16:00:00,1.22664,1.22151,1.229,1.22104,292565
2018/04/24 00:00:00,2018-04-23T16:00:00,1.22152,1.2228,1.22352,1.21815,374496
2018/04/25 00:00:00,2018-04-24T16:00:00,1.22279,1.21766,1.22452,1.21676,369671
2018/04/26 00:00:00,2018-04-25T16:00:00,1.21767,1.21133,1.22103,1.2098,484436
2018/04/27 00:00:00,2018-04-26T16:00:00,1.21134,1.2108,1.21305,1.20553,399661
2018/04/28 00:00:00,2018-04-27T16:00:00,1.21079,1.2131,1.21335,1.21002,55399
2018/04/30 00:00:00,2018-04-29T16:00:00,1.21301,1.20738,1.2139,1.2064,291884
2018/05/01 00:00:00,2018-04-30T16:00:00,1.20739,1.19996,1.21068,1.19811,346515
2018/05/02 00:00:00,2018-05-01T16:00:00,1.19995,1.19675,1.2032,1.19528,423261
2018/05/03 00:00:00,2018-05-02T16:00:00,1.19674,1.19705,1.20263,1.19378,599471
2018/05/04 00:00:00,2018-05-03T16:00:00,1.19706,1.19455,1.20047,1.19105,444919
2018/05/05 00:00:00,2018-05-04T16:00:00,1.19454,1.1962,1.1967,1.19363,73770
2018/05/07 00:00:00,2018-05-06T16:00:00,1.19576,1.19267,1.19783,1.18974,251649
2018/05/08 00:00:00,2018-05-07T16:00:00,1.19266,1.18627,1.19392,1.1838,401608
2018/05/09 00:00:00,2018-05-08T16:00:00,1.18626,1.18519,1.18974,1.18225,465350
2018/05/10 00:00:00,2018-05-09T16:00:00,1.18518,1.18969,1.19467,1.18408,506900
2018/05/11 00:00:00,2018-05-10T16:00:00,1.1897,1.19517,1.19681,1.1891,406208
2018/05/12 00:00:00,2018-05-11T16:00:00,1.1952,1.19412,1.19598,1.19347,59993
2018/05/12 00:00:00,2018-05-11T16:00:00,1.1952,1.19412,1.19598,1.19347,59993
2018/05/14 00:00:00,2018-05-13T16:00:00,1.19475,1.19754,1.19964,1.19383,287892
2018/05/15 00:00:00,2018-05-14T16:00:00,1.19754,1.18637,1.19781,1.18198,460066
2018/05/16 00:00:00,2018-05-15T16:00:00,1.18635,1.17867,1.1876,1.17631,611706
2018/05/17 00:00:00,2018-05-16T16:00:00,1.17868,1.1797,1.1838,1.17763,503020
2018/05/18 00:00:00,2018-05-17T16:00:00,1.17971,1.17755,1.18227,1.17495,399829
2018/05/19 00:00:00,2018-05-18T16:00:00,1.17756,1.1771,1.1789,1.17645,48529
2018/05/21 00:00:00,2018-05-20T16:00:00,1.17761,1.17684,1.17803,1.17165,308793
2018/05/22 00:00:00,2018-05-21T16:00:00,1.17687,1.17841,1.18302,1.17565,453813
2018/05/23 00:00:00,2018-05-22T16:00:00,1.1784,1.16927,1.17901,1.16847,528760
2018/05/24 00:00:00,2018-05-23T16:00:00,1.16928,1.17288,1.17507,1.16755,586701
2018/05/25 00:00:00,2018-05-24T16:00:00,1.1729,1.16655,1.17446,1.16464,476699
2018/05/26 00:00:00,2018-05-25T16:00:00,1.16656,1.16495,1.16763,1.16457,60979
2018/05/28 00:00:00,2018-05-27T16:00:00,1.16871,1.16284,1.17287,1.16073,385431
2018/05/29 00:00:00,2018-05-28T16:00:00,1.16285,1.15509,1.164,1.15098,626596
2018/05/30 00:00:00,2018-05-29T16:00:00,1.1551,1.16639,1.16766,1.15183,761212
2018/05/31 00:00:00,2018-05-30T16:00:00,1.1664,1.16688,1.17247,1.16408,619915
2018/06/01 00:00:00,2018-05-31T16:00:00,1.16687,1.1678,1.17185,1.16168,586292
2018/06/01 00:00:00,2018-05-31T16:00:00,1.16687,1.1678,1.17185,1.16168,586292
2018/06/02 00:00:00,2018-06-01T16:00:00,1.1678,1.16592,1.16803,1.16534,45272
2018/06/04 00:00:00,2018-06-03T16:00:00,1.166,1.16951,1.17449,1.16587,366629
2018/06/05 00:00:00,2018-06-04T16:00:00,1.16952,1.1672,1.17172,1.16523,397393
2018/06/06 00:00:00,2018-06-05T16:00:00,1.16721,1.17774,1.17961,1.16687,484914
2018/06/07 00:00:00,2018-06-06T16:00:00,1.17772,1.18146,1.18402,1.17604,402364
2018/06/08 00:00:00,2018-06-07T16:00:00,1.18148,1.17736,1.18234,1.17269,510541
2018/06/09 00:00:00,2018-06-08T16:00:00,1.17735,1.17687,1.17782,1.17644,52001
2018/06/11 00:00:00,2018-06-10T16:00:00,1.17749,1.18018,1.1821,1.17703,293468
2018/06/12 00:00:00,2018-06-11T16:00:00,1.18016,1.1791,1.18095,1.17408,394807
2018/06/13 00:00:00,2018-06-12T16:00:00,1.17912,1.17829,1.17935,1.17298,313111
2018/06/14 00:00:00,2018-06-13T16:00:00,1.1783,1.16322,1.18524,1.16188,633373
2018/06/15 00:00:00,2018-06-14T16:00:00,1.16323,1.16155,1.16478,1.1543,571695
2018/06/16 00:00:00,2018-06-15T16:00:00,1.16156,1.16077,1.16183,1.16,56710
2018/06/18 00:00:00,2018-06-17T16:00:00,1.16034,1.16055,1.16247,1.15652,296338
2018/06/19 00:00:00,2018-06-18T16:00:00,1.16056,1.15781,1.1645,1.15305,556068
2018/06/20 00:00:00,2018-06-19T16:00:00,1.15782,1.15917,1.16004,1.15363,455866
2018/06/21 00:00:00,2018-06-20T16:00:00,1.15918,1.15999,1.16338,1.1508,600249
2018/06/22 00:00:00,2018-06-21T16:00:00,1.15998,1.16297,1.16754,1.15949,544947
2018/06/23 00:00:00,2018-06-22T16:00:00,1.16298,1.16585,1.16678,1.16291,57139
2018/06/25 00:00:00,2018-06-24T16:00:00,1.16566,1.16932,1.1702,1.16282,413028
2018/06/26 00:00:00,2018-06-25T16:00:00,1.16931,1.16754,1.1721,1.16498,514958
2018/06/27 00:00:00,2018-06-26T16:00:00,1.16753,1.1588,1.16765,1.15815,532137
2018/06/28 00:00:00,2018-06-27T16:00:00,1.15875,1.15818,1.16008,1.1527,584098
2018/06/29 00:00:00,2018-06-28T16:00:00,1.1582,1.16769,1.16833,1.15508,682696
2018/06/30 00:00:00,2018-06-29T16:00:00,1.1677,1.16842,1.16908,1.16637,69837
2018/07/02 00:00:00,2018-07-01T16:00:00,1.16345,1.16044,1.16951,1.1591,329802
2018/07/03 00:00:00,2018-07-02T16:00:00,1.16045,1.16526,1.16734,1.15997,399248
2018/07/04 00:00:00,2018-07-03T16:00:00,1.16527,1.1641,1.16821,1.16303,270191
2018/07/05 00:00:00,2018-07-04T16:00:00,1.16404,1.16954,1.17209,1.1638,397725
2018/07/06 00:00:00,2018-07-05T16:00:00,1.16955,1.17368,1.17678,1.16717,369453
2018/07/07 00:00:00,2018-07-06T16:00:00,1.17369,1.17439,1.17494,1.17336,38533
2018/07/09 00:00:00,2018-07-08T16:00:00,1.175,1.17446,1.17911,1.17389,296702
2018/07/10 00:00:00,2018-07-09T16:00:00,1.17445,1.17292,1.17632,1.169,359983
2018/07/11 00:00:00,2018-07-10T16:00:00,1.17291,1.17226,1.17588,1.16948,441316
2018/07/11 00:00:00,2018-07-10T16:00:00,1.17291,1.17226,1.17588,1.16948,441316
2018/07/12 00:00:00,2018-07-11T16:00:00,1.17225,1.16908,1.17276,1.16496,458733
2018/07/13 00:00:00,2018-07-12T16:00:00,1.16908,1.16665,1.1693,1.16128,406459
2018/07/14 00:00:00,2018-07-13T16:00:00,1.16666,1.16865,1.1688,1.16653,47399
2018/07/16 00:00:00,2018-07-15T16:00:00,1.16905,1.17115,1.17257,1.16753,266079
2018/07/17 00:00:00,2018-07-16T16:00:00,1.17115,1.16617,1.17448,1.16615,306742
2018/07/18 00:00:00,2018-07-17T16:00:00,1.16621,1.16449,1.16694,1.16016,400789
2018/07/19 00:00:00,2018-07-18T16:00:00,1.1645,1.16035,1.16624,1.15748,451634
2018/07/20 00:00:00,2018-07-19T16:00:00,1.16036,1.17086,1.17235,1.16019,637534
2018/07/21 00:00:00,2018-07-20T16:00:00,1.17087,1.17217,1.17392,1.1701,56009
2018/07/23 00:00:00,2018-07-22T16:00:00,1.17337,1.17023,1.17507,1.16865,293903
2018/07/24 00:00:00,2018-07-23T16:00:00,1.17022,1.1683,1.17172,1.16543,377981
2018/07/25 00:00:00,2018-07-24T16:00:00,1.16828,1.16762,1.17125,1.1664,339464
2018/07/26 00:00:00,2018-07-25T16:00:00,1.16759,1.16541,1.17442,1.165,443571
2018/07/27 00:00:00,2018-07-26T16:00:00,1.16542,1.16597,1.1667,1.16203,323314
2018/07/28 00:00:00,2018-07-27T16:00:00,1.16596,1.16572,1.16646,1.16477,44421
2018/07/30 00:00:00,2018-07-29T16:00:00,1.16595,1.17172,1.17192,1.1648,208588
2018/07/31 00:00:00,2018-07-30T16:00:00,1.17173,1.17052,1.17463,1.16919,323650
2018/07/31 00:00:00,2018-07-30T16:00:00,1.17173,1.17052,1.17463,1.16919,323650
2018/08/01 00:00:00,2018-07-31T16:00:00,1.17051,1.16649,1.17085,1.16638,306424
2018/08/02 00:00:00,2018-08-01T16:00:00,1.1665,1.16123,1.16781,1.16009,310651
