time,o,h,l,c,volume,complete
2014-07-18 00:00:00,1.35142,1.3531,1.351205,1.352475,5760,True
2014-07-20 00:00:00,1.352745,1.35494,1.35129,1.35233,28295,True
2014-07-21 00:00:00,1.352325,1.35299,1.34587,1.3469,49201,True
2014-07-22 00:00:00,1.34689,1.347425,1.34551,1.34615,35739,True
2014-07-23 00:00:00,1.34614,1.34849,1.34381,1.34675,45182,True
2014-07-24 00:00:00,1.346745,1.347595,1.34272,1.343085,38239,True
2014-07-25 00:00:00,1.34309,1.3436,1.34213,1.342975,5951,True
2014-07-27 00:00:00,1.343245,1.34427,1.342705,1.34399,20904,True
2014-07-28 00:00:00,1.34398,1.344465,1.34084,1.34093,34627,True
2014-07-29 00:00:00,1.34095,1.34155,1.3367,1.337785,46866,True
2014-07-30 00:00:00,1.337775,1.34051,1.33694,1.3389,57848,True
2014-07-31 00:00:00,1.33888,1.344505,1.337855,1.34354,58750,True
2014-08-01 00:00:00,1.34355,1.34357,1.34215,1.342765,7757,True
2014-08-03 00:00:00,1.342675,1.34333,1.34112,1.34142,22849,True
2014-08-04 00:00:00,1.34143,1.3425,1.33583,1.33655,39576,True
2014-08-05 00:00:00,1.336555,1.33781,1.333305,1.33547,49547,True
2014-08-06 00:00:00,1.33546,1.339395,1.3337,1.33616,64178,True
2014-08-07 00:00:00,1.33615,1.3433,1.33434,1.34117,59685,True
2014-08-08 00:00:00,1.34116,1.341755,1.34062,1.34107,6066,True
2014-08-10 00:00:00,1.340645,1.34147,1.33805,1.33849,26379,True
2014-08-11 00:00:00,1.338495,1.338835,1.333595,1.33567,38025,True
2014-08-12 00:00:00,1.33568,1.341545,1.33425,1.33669,49269,True
2014-08-13 00:00:00,1.33668,1.340795,1.33482,1.33757,45864,True
2014-08-14 00:00:00,1.33756,1.341205,1.33588,1.339105,50486,True
2014-08-15 00:00:00,1.33911,1.340115,1.33806,1.340115,8559,True
2014-08-17 00:00:00,1.33838,1.339935,1.33529,1.335795,29657,True
2014-08-18 00:00:00,1.3358,1.336645,1.33133,1.33199,46030,True
2014-08-19 00:00:00,1.332,1.33245,1.32749,1.32835,46250,True
2014-08-20 00:00:00,1.32836,1.329275,1.324195,1.32851,56954,True
2014-08-21 00:00:00,1.32852,1.32968,1.322065,1.323655,55434,True
2014-08-22 00:00:00,1.32367,1.32616,1.32259,1.32426,10128,True
2014-08-24 00:00:00,1.32049,1.32107,1.318305,1.32052,39144,True
2014-08-25 00:00:00,1.32051,1.321505,1.31789,1.31889,46523,True
2014-08-26 00:00:00,1.318875,1.321005,1.315255,1.319125,60415,True
2014-08-27 00:00:00,1.31913,1.32209,1.31596,1.31778,57437,True
2014-08-28 00:00:00,1.31776,1.319635,1.31423,1.31492,46589,True
2014-08-29 00:00:00,1.31491,1.31542,1.313175,1.313205,8151,True
2014-08-31 00:00:00,1.312855,1.31458,1.31191,1.3128,25768,True
2014-09-01 00:00:00,1.31279,1.31376,1.31102,1.31241,42775,True
2014-09-02 00:00:00,1.3124,1.316025,1.31222,1.31359,58422,True
2014-09-03 00:00:00,1.313585,1.31543,1.29201,1.292605,84024,True
2014-09-04 00:00:00,1.29261,1.29891,1.2922,1.29556,77968,True
2014-09-05 00:00:00,1.29558,1.29608,1.29447,1.295165,7001,True
2014-09-07 00:00:00,1.29484,1.296115,1.29312,1.2948,48178,True
2014-09-08 00:00:00,1.29481,1.294995,1.28595,1.29089,84937,True
